pais,torneo,fecha,dia,local,visitante,goles_local,goles_visitante
Argentina,Torneo Final 2014,Fecha 7,Mar 9 2014,Racing,Boca Juniors,1,2
Argentina,Torneo Final 2014,Fecha 7,Mar 9 2014,River Plate,Arsenal,1,0
Argentina,Torneo Final 2014,Fecha 7,Mar 10 2014,Quilmes,All Boys,1,2
Argentina,Torneo Final 2014,Fecha 7,Mar 10 2014,Rosario Central,Tigre,1,1
Argentina,Torneo Final 2014,Fecha 8,Mar 14 2014,Atlético Rafaela,Vélez Sarsfield,3,1
Argentina,Torneo Final 2014,Fecha 8,Mar 15 2014,Belgrano,Olimpo,1,1
Argentina,Torneo Final 2014,Fecha 8,Mar 15 2014,San Lorenzo,Colón,0,0
Argentina,Torneo Final 2014,Fecha 8,Mar 15 2014,Tigre,Godoy Cruz,0,0
Argentina,Torneo Final 2014,Fecha 8,Mar 16 2014,All Boys,River Plate,3,2
Argentina,Torneo Final 2014,Fecha 8,Mar 16 2014,Arsenal,Rosario Central,1,1
Argentina,Torneo Final 2014,Fecha 8,Mar 16 2014,Boca Juniors,Argentinos Juniors,1,1
Argentina,Torneo Final 2014,Fecha 8,Mar 16 2014,Gimnasia,Estudiantes,0,1
Argentina,Torneo Final 2014,Fecha 8,Mar 16 2014,Newell's Old Boys,Racing,2,0
Argentina,Torneo Final 2014,Fecha 8,Mar 17 2014,Lanús,Quilmes,1,0
Argentina,Torneo Final 2014,Fecha 9,Mar 21 2014,Colón,Tigre,1,0
Argentina,Torneo Final 2014,Fecha 9,Mar 21 2014,Olimpo,Atlético Rafaela,2,1
Argentina,Torneo Final 2014,Fecha 9,Mar 22 2014,Argentinos Juniors,Newell's Old Boys,0,0
Argentina,Torneo Final 2014,Fecha 9,Mar 22 2014,Racing,Belgrano,2,0
Argentina,Torneo Final 2014,Fecha 9,Mar 22 2014,Rosario Central,All Boys,2,0
Argentina,Torneo Final 2014,Fecha 9,Mar 22 2014,Vélez Sarsfield,Estudiantes,1,1
Argentina,Torneo Final 2014,Fecha 9,Mar 23 2014,Gimnasia,San Lorenzo,2,1
Argentina,Torneo Final 2014,Fecha 9,Mar 23 2014,Godoy Cruz,Arsenal,2,1
Argentina,Torneo Final 2014,Fecha 9,Mar 23 2014,Quilmes,Boca Juniors,0,0
Argentina,Torneo Final 2014,Fecha 9,Mar 23 2014,River Plate,Lanús,2,0
Argentina,Torneo Final 2014,Fecha 10,Mar 28 2014,All Boys,Godoy Cruz,0,0
Argentina,Torneo Final 2014,Fecha 10,Mar 28 2014,Belgrano,Argentinos Juniors,0,0
Argentina,Torneo Final 2014,Fecha 10,Mar 28 2014,Estudiantes,Olimpo,0,0
Argentina,Torneo Final 2014,Fecha 10,Mar 29 2014,Atlético Rafaela,Racing,2,2
Argentina,Torneo Final 2014,Fecha 10,Mar 29 2014,Newell's Old Boys,Quilmes,1,1
Argentina,Torneo Final 2014,Fecha 10,Mar 29 2014,Vélez Sarsfield,Gimnasia,5,1
Argentina,Torneo Final 2014,Fecha 10,Mar 30 2014,Arsenal,Colón,1,0
Argentina,Torneo Final 2014,Fecha 10,Mar 30 2014,Boca Juniors,River Plate,1,2
Argentina,Torneo Final 2014,Fecha 10,Mar 30 2014,Lanús,Rosario Central,2,1
Argentina,Torneo Final 2014,Fecha 10,Mar 30 2014,Tigre,San Lorenzo,2,2
Argentina,Torneo Final 2014,Fecha 11,Apr 1 2014,Argentinos Juniors,Atlético Rafaela,0,0
Argentina,Torneo Final 2014,Fecha 11,Apr 1 2014,Olimpo,Vélez Sarsfield,1,2
Argentina,Torneo Final 2014,Fecha 11,Apr 1 2014,Quilmes,Belgrano,1,0
Argentina,Torneo Final 2014,Fecha 11,Apr 1 2014,Racing,Estudiantes,3,3
Argentina,Torneo Final 2014,Fecha 11,Apr 2 2014,Colón,All Boys,1,0
Argentina,Torneo Final 2014,Fecha 11,Apr 2 2014,Godoy Cruz,Lanús,1,0
Argentina,Torneo Final 2014,Fecha 11,Apr 2 2014,River Plate,Newell's Old Boys,1,0
Argentina,Torneo Final 2014,Fecha 11,Apr 2 2014,Rosario Central,Boca Juniors,2,1
Argentina,Torneo Final 2014,Fecha 11,Apr 3 2014,Gimnasia,Tigre,3,1
Argentina,Torneo Final 2014,Fecha 11,Apr 3 2014,San Lorenzo,Arsenal,2,0
Argentina,Torneo Final 2014,Fecha 12,Apr 5 2014,Lanús,Colón,1,0
Argentina,Torneo Final 2014,Fecha 12,Apr 5 2014,Vélez Sarsfield,Racing,0,1
Argentina,Torneo Final 2014,Fecha 12,Apr 6 2014,All Boys,San Lorenzo,1,2
Argentina,Torneo Final 2014,Fecha 12,Apr 6 2014,Arsenal,Tigre,0,1
Argentina,Torneo Final 2014,Fecha 12,Apr 6 2014,Atlético Rafaela,Quilmes,2,2
Argentina,Torneo Final 2014,Fecha 12,Apr 6 2014,Belgrano,River Plate,2,1
Argentina,Torneo Final 2014,Fecha 12,Apr 6 2014,Boca Juniors,Godoy Cruz,3,0
Argentina,Torneo Final 2014,Fecha 12,Apr 6 2014,Newell's Old Boys,Rosario Central,0,1
Argentina,Torneo Final 2014,Fecha 12,Apr 7 2014,Estudiantes,Argentinos Juniors,1,0
Argentina,Torneo Final 2014,Fecha 12,Apr 8 2014,Olimpo,Gimnasia,0,2
Argentina,Torneo Final 2014,Fecha 13,Apr 11 2014,Rosario Central,Belgrano,0,0
Argentina,Torneo Final 2014,Fecha 13,Apr 11 2014,Tigre,All Boys,2,0
Argentina,Torneo Final 2014,Fecha 13,Apr 12 2014,Argentinos Juniors,Vélez Sarsfield,2,1
Argentina,Torneo Final 2014,Fecha 13,Apr 12 2014,Quilmes,Estudiantes,1,3
Argentina,Torneo Final 2014,Fecha 13,Apr 12 2014,Racing,Olimpo,1,1
Argentina,Torneo Final 2014,Fecha 13,Apr 12 2014,San Lorenzo,Lanús,1,4
Argentina,Torneo Final 2014,Fecha 13,Apr 13 2014,Colón,Boca Juniors,0,0
Argentina,Torneo Final 2014,Fecha 13,Apr 13 2014,Gimnasia,Arsenal,2,0
Argentina,Torneo Final 2014,Fecha 13,Apr 13 2014,Godoy Cruz,Newell's Old Boys,0,1
Argentina,Torneo Final 2014,Fecha 13,Apr 13 2014,River Plate,Atlético Rafaela,2,0
Argentina,Torneo Final 2014,Fecha 14,Apr 15 2014,Olimpo,Argentinos Juniors,3,0
Argentina,Torneo Final 2014,Fecha 14,Apr 15 2014,Vélez Sarsfield,Quilmes,1,3
Argentina,Torneo Final 2014,Fecha 14,Apr 16 2014,Atlético Rafaela,Rosario Central,2,3
Argentina,Torneo Final 2014,Fecha 14,Apr 16 2014,Boca Juniors,San Lorenzo,0,0
Argentina,Torneo Final 2014,Fecha 14,Apr 16 2014,Estudiantes,River Plate,0,0
Argentina,Torneo Final 2014,Fecha 14,Apr 16 2014,Newell's Old Boys,Colón,0,1
Argentina,Torneo Final 2014,Fecha 14,Apr 17 2014,All Boys,Arsenal,1,1
Argentina,Torneo Final 2014,Fecha 14,Apr 17 2014,Belgrano,Godoy Cruz,1,2
Argentina,Torneo Final 2014,Fecha 14,Apr 17 2014,Racing,Gimnasia,0,1
Argentina,Torneo Final 2014,Fecha 14,Apr 30 2014,Lanús,Tigre,0,0
Argentina,Torneo Final 2014,Fecha 15,Apr 19 2014,Quilmes,Olimpo,0,1
Argentina,Torneo Final 2014,Fecha 15,Apr 19 2014,Rosario Central,Estudiantes,0,0
Argentina,Torneo Final 2014,Fecha 15,Apr 19 2014,San Lorenzo,Newell's Old Boys,0,0
Argentina,Torneo Final 2014,Fecha 15,Apr 20 2014,Argentinos Juniors,Racing,0,1
Argentina,Torneo Final 2014,Fecha 15,Apr 20 2014,Arsenal,Lanús,3,1
Argentina,Torneo Final 2014,Fecha 15,Apr 20 2014,Colón,Belgrano,0,0
Argentina,Torneo Final 2014,Fecha 15,Apr 20 2014,River Plate,Vélez Sarsfield,1,0
Argentina,Torneo Final 2014,Fecha 15,Apr 20 2014,Tigre,Boca Juniors,0,1
Argentina,Torneo Final 2014,Fecha 15,Apr 21 2014,Gimnasia,All Boys,2,1
Argentina,Torneo Final 2014,Fecha 15,Apr 21 2014,Godoy Cruz,Atlético Rafaela,3,0
Argentina,Torneo Final 2014,Fecha 16,Apr 25 2014,Newell's Old Boys,Tigre,2,1
Argentina,Torneo Final 2014,Fecha 16,Apr 26 2014,Argentinos Juniors,Gimnasia,0,2
Argentina,Torneo Final 2014,Fecha 16,Apr 26 2014,Atlético Rafaela,Colón,1,1
Argentina,Torneo Final 2014,Fecha 16,Apr 26 2014,Belgrano,San Lorenzo,0,0
Argentina,Torneo Final 2014,Fecha 16,Apr 26 2014,Racing,Quilmes,0,1
Argentina,Torneo Final 2014,Fecha 16,Apr 26 2014,Vélez Sarsfield,Rosario Central,4,1
Argentina,Torneo Final 2014,Fecha 16,Apr 27 2014,Boca Juniors,Arsenal,4,2
Argentina,Torneo Final 2014,Fecha 16,Apr 27 2014,Estudiantes,Godoy Cruz,0,1
Argentina,Torneo Final 2014,Fecha 16,Apr 27 2014,Lanús,All Boys,1,0
Argentina,Torneo Final 2014,Fecha 16,Apr 27 2014,Olimpo,River Plate,1,1
Argentina,Torneo Final 2014,Fecha 17,May 2 2014,Quilmes,Argentinos Juniors,1,0
Argentina,Torneo Final 2014,Fecha 17,May 3 2014,Colón,Estudiantes,0,2
Argentina,Torneo Final 2014,Fecha 17,May 3 2014,Godoy Cruz,Vélez Sarsfield,1,1
Argentina,Torneo Final 2014,Fecha 17,May 3 2014,Rosario Central,Olimpo,0,0
Argentina,Torneo Final 2014,Fecha 17,May 3 2014,San Lorenzo,Atlético Rafaela,2,0
Argentina,Torneo Final 2014,Fecha 17,May 4 2014,All Boys,Boca Juniors,1,3
Argentina,Torneo Final 2014,Fecha 17,May 4 2014,Arsenal,Newell's Old Boys,3,2
Argentina,Torneo Final 2014,Fecha 17,May 4 2014,Gimnasia,Lanús,0,0
Argentina,Torneo Final 2014,Fecha 17,May 4 2014,River Plate,Racing,3,2
Argentina,Torneo Final 2014,Fecha 17,May 5 2014,Tigre,Belgrano,2,1
Argentina,Torneo Final 2014,Fecha 18,May 9 2014,Olimpo,Godoy Cruz,3,1
Argentina,Torneo Final 2014,Fecha 18,May 10 2014,Atlético Rafaela,Tigre,1,1
Argentina,Torneo Final 2014,Fecha 18,May 10 2014,Estudiantes,San Lorenzo,3,0
Argentina,Torneo Final 2014,Fecha 18,May 10 2014,Newell's Old Boys,All Boys,4,2
Argentina,Torneo Final 2014,Fecha 18,May 10 2014,Racing,Rosario Central,0,0
Argentina,Torneo Final 2014,Fecha 18,May 10 2014,Vélez Sarsfield,Colón,2,0
Argentina,Torneo Final 2014,Fecha 18,May 11 2014,Argentinos Juniors,River Plate,0,2
Argentina,Torneo Final 2014,Fecha 18,May 11 2014,Belgrano,Arsenal,0,0
Argentina,Torneo Final 2014,Fecha 18,May 11 2014,Boca Juniors,Lanús,3,1
Argentina,Torneo Final 2014,Fecha 18,May 11 2014,Quilmes,Gimnasia,2,0
Argentina,Torneo Final 2014,Fecha 19,May 16 2014,All Boys,Belgrano,0,0
Argentina,Torneo Final 2014,Fecha 19,May 17 2014,Rosario Central,Argentinos Juniors,3,2
Argentina,Torneo Final 2014,Fecha 19,May 18 2014,Arsenal,Atlético Rafaela,1,2
Argentina,Torneo Final 2014,Fecha 19,May 18 2014,Colón,Olimpo,2,1
Argentina,Torneo Final 2014,Fecha 19,May 18 2014,Gimnasia,Boca Juniors,0,1
Argentina,Torneo Final 2014,Fecha 19,May 18 2014,Godoy Cruz,Racing,2,1
Argentina,Torneo Final 2014,Fecha 19,May 18 2014,Lanús,Newell's Old Boys,1,1
Argentina,Torneo Final 2014,Fecha 19,May 18 2014,River Plate,Quilmes,5,0
Argentina,Torneo Final 2014,Fecha 19,May 18 2014,Tigre,Estudiantes,2,1
Argentina,Torneo Final 2014,Fecha 19,May 19 2014,San Lorenzo,Vélez Sarsfield,2,3
Argentina,Torneo Campeonato 2014,Fecha 1,Aug 8 2014,Godoy Cruz,Banfield,3,0
Argentina,Torneo Campeonato 2014,Fecha 1,Aug 8 2014,Rosario Central,Quilmes,3,1
Argentina,Torneo Campeonato 2014,Fecha 1,Aug 9 2014,Defensa y Justicia,Racing,1,3
Argentina,Torneo Campeonato 2014,Fecha 1,Aug 10 2014,Boca Juniors,Newell's Old Boys,0,1
Argentina,Torneo Campeonato 2014,Fecha 1,Aug 10 2014,Gimnasia,River Plate,1,1
Argentina,Torneo Campeonato 2014,Fecha 1,Aug 10 2014,Independiente,Atlético Rafaela,3,0
Argentina,Torneo Campeonato 2014,Fecha 1,Aug 11 2014,Arsenal,Estudiantes,2,1
Argentina,Torneo Campeonato 2014,Fecha 1,Aug 11 2014,Tigre,Vélez Sarsfield,0,1
Argentina,Torneo Campeonato 2014,Fecha 1,Aug 13 2014,Lanús,Belgrano,1,0
Argentina,Torneo Campeonato 2014,Fecha 1,Oct 1 2014,San Lorenzo,Olimpo,2,0
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 15 2014,Newell's Old Boys,Gimnasia,1,1
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 16 2014,Banfield,Defensa y Justicia,2,3
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 16 2014,Estudiantes,Independiente,1,0
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 16 2014,Olimpo,Tigre,2,1
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 16 2014,Vélez Sarsfield,Arsenal,2,1
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 17 2014,Belgrano,Boca Juniors,0,1
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 17 2014,River Plate,Rosario Central,2,0
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 17 2014,Racing,San Lorenzo,2,0
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 18 2014,Atlético Rafaela,Lanús,2,1
Argentina,Torneo Campeonato 2014,Fecha 2,Aug 18 2014,Quilmes,Godoy Cruz,2,2
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 22 2014,Arsenal,Olimpo,1,0
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 22 2014,Tigre,Racing,4,0
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 23 2014,Gimnasia,Rosario Central,1,2
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 23 2014,Independiente,Vélez Sarsfield,0,4
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 23 2014,Newell's Old Boys,Belgrano,3,3
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 24 2014,San Lorenzo,Banfield,0,2
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 24 2014,Godoy Cruz,River Plate,0,4
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 24 2014,Boca Juniors,Atlético Rafaela,0,3
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 24 2014,Lanús,Estudiantes,2,1
Argentina,Torneo Campeonato 2014,Fecha 3,Aug 24 2014,Defensa y Justicia,Quilmes,1,1
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 26 2014,Belgrano,Gimnasia,0,0
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 26 2014,Olimpo,Independiente,1,2
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 26 2014,Racing,Arsenal,1,0
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 27 2014,Atlético Rafaela,Newell's Old Boys,2,3
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 27 2014,River Plate,Defensa y Justicia,3,0
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 27 2014,Rosario Central,Godoy Cruz,0,1
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 27 2014,Estudiantes,Boca Juniors,3,1
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 28 2014,Banfield,Tigre,1,0
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 28 2014,Vélez Sarsfield,Lanús,1,0
Argentina,Torneo Campeonato 2014,Fecha 4,Aug 28 2014,Quilmes,San Lorenzo,0,3
Argentina,Torneo Campeonato 2014,Fecha 5,Aug 30 2014,Gimnasia,Godoy Cruz,2,0
Argentina,Torneo Campeonato 2014,Fecha 5,Aug 30 2014,Newell's Old Boys,Estudiantes,1,0
Argentina,Torneo Campeonato 2014,Fecha 5,Aug 30 2014,Defensa y Justicia,Rosario Central,1,3
Argentina,Torneo Campeonato 2014,Fecha 5,Aug 31 2014,San Lorenzo,River Plate,1,3
Argentina,Torneo Campeonato 2014,Fecha 5,Aug 31 2014,Belgrano,Atlético Rafaela,3,0
Argentina,Torneo Campeonato 2014,Fecha 5,Aug 31 2014,Boca Juniors,Vélez Sarsfield,3,1
Argentina,Torneo Campeonato 2014,Fecha 5,Aug 31 2014,Independiente,Racing,2,1
Argentina,Torneo Campeonato 2014,Fecha 5,Sep 1 2014,Arsenal,Banfield,1,0
Argentina,Torneo Campeonato 2014,Fecha 5,Sep 1 2014,Lanús,Olimpo,1,1
Argentina,Torneo Campeonato 2014,Fecha 5,Sep 1 2014,Tigre,Quilmes,0,0
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 6 2014,Atlético Rafaela,Gimnasia,2,0
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 6 2014,Banfield,Independiente,0,1
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 6 2014,Vélez Sarsfield,Newell's Old Boys,0,0
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 6 2014,Estudiantes,Belgrano,3,1
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 7 2014,Godoy Cruz,Defensa y Justicia,1,1
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 7 2014,River Plate,Tigre,2,0
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 7 2014,Rosario Central,San Lorenzo,1,1
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 7 2014,Olimpo,Boca Juniors,0,1
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 7 2014,Racing,Lanús,1,3
Argentina,Torneo Campeonato 2014,Fecha 6,Sep 8 2014,Quilmes,Arsenal,4,0
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 12 2014,Gimnasia,Defensa y Justicia,0,3
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 13 2014,Tigre,Rosario Central,4,1
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 13 2014,San Lorenzo,Godoy Cruz,2,1
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 13 2014,Atlético Rafaela,Estudiantes,1,0
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 13 2014,Independiente,Quilmes,5,3
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 14 2014,Belgrano,Vélez Sarsfield,1,0
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 14 2014,Lanús,Banfield,1,0
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 15 2014,Newell's Old Boys,Olimpo,1,0
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 25 2014,Arsenal,River Plate,1,1
Argentina,Torneo Campeonato 2014,Fecha 7,Sep 25 2014,Boca Juniors,Racing,1,2
Argentina,Torneo Campeonato 2014,Fecha 8,Sep 19 2014,Quilmes,Lanús,0,2
Argentina,Torneo Campeonato 2014,Fecha 8,Sep 20 2014,Vélez Sarsfield,Atlético Rafaela,0,0
Argentina,Torneo Campeonato 2014,Fecha 8,Sep 20 2014,Estudiantes,Gimnasia,0,0
Argentina,Torneo Campeonato 2014,Fecha 8,Sep 20 2014,Olimpo,Belgrano,1,0
Argentina,Torneo Campeonato 2014,Fecha 8,Sep 21 2014,Banfield,Boca Juniors,1,1
Argentina,Torneo Campeonato 2014,Fecha 8,Sep 21 2014,River Plate,Independiente,4,1
Argentina,Torneo Campeonato 2014,Fecha 8,Sep 21 2014,Rosario Central,Arsenal,3,1
Argentina,Torneo Campeonato 2014,Fecha 8,Sep 22 2014,Defensa y Justicia,San Lorenzo,1,3
Argentina,Torneo Campeonato 2014,Fecha 8,Sep 22 2014,Racing,Newell's Old Boys,1,1
Argentina,Torneo Campeonato 2014,Fecha 8,Oct 15 2014,Godoy Cruz,Tigre,4,3
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 26 2014,Estudiantes,Vélez Sarsfield,3,2
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 27 2014,Atlético Rafaela,Olimpo,0,0
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 27 2014,San Lorenzo,Gimnasia,0,2
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 27 2014,Independiente,Rosario Central,2,0
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 28 2014,Belgrano,Racing,1,4
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 28 2014,Boca Juniors,Quilmes,1,0
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 28 2014,Lanús,River Plate,1,1
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 28 2014,Tigre,Defensa y Justicia,2,1
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 29 2014,Arsenal,Godoy Cruz,3,0
Argentina,Torneo Campeonato 2014,Fecha 9,Sep 29 2014,Newell's Old Boys,Banfield,0,3
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 3 2014,Gimnasia,Vélez Sarsfield,2,0
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 4 2014,San Lorenzo,Tigre,0,2
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 4 2014,Banfield,Belgrano,2,2
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 4 2014,Defensa y Justicia,Arsenal,2,1
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 5 2014,River Plate,Boca Juniors,1,1
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 5 2014,Olimpo,Estudiantes,1,2
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 5 2014,Quilmes,Newell's Old Boys,1,1
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 5 2014,Racing,Atlético Rafaela,0,2
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 6 2014,Rosario Central,Lanús,1,2
Argentina,Torneo Campeonato 2014,Fecha 10,Oct 6 2014,Godoy Cruz,Independiente,2,2
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 10 2014,Lanús,Godoy Cruz,3,3
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 10 2014,Tigre,Gimnasia,1,0
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 11 2014,Vélez Sarsfield,Olimpo,4,1
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 11 2014,Belgrano,Quilmes,1,1
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 11 2014,Estudiantes,Racing,0,4
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 12 2014,Atlético Rafaela,Banfield,2,2
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 12 2014,Boca Juniors,Rosario Central,2,1
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 12 2014,Independiente,Defensa y Justicia,1,1
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 12 2014,Newell's Old Boys,River Plate,0,1
Argentina,Torneo Campeonato 2014,Fecha 11,Oct 13 2014,Arsenal,San Lorenzo,0,0
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 17 2014,Gimnasia,Olimpo,0,0
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 17 2014,Quilmes,Atlético Rafaela,0,0
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 18 2014,San Lorenzo,Independiente,1,2
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 18 2014,Banfield,Estudiantes,1,1
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 18 2014,Defensa y Justicia,Lanús,1,2
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 19 2014,Godoy Cruz,Boca Juniors,2,3
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 19 2014,River Plate,Belgrano,3,0
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 19 2014,Rosario Central,Newell's Old Boys,2,0
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 19 2014,Racing,Vélez Sarsfield,2,0
Argentina,Torneo Campeonato 2014,Fecha 12,Oct 20 2014,Tigre,Arsenal,1,1
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 24 2014,Belgrano,Rosario Central,1,0
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 25 2014,Vélez Sarsfield,Banfield,1,0
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 25 2014,Independiente,Tigre,3,1
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 25 2014,Newell's Old Boys,Godoy Cruz,2,2
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 25 2014,Olimpo,Racing,1,1
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 26 2014,Atlético Rafaela,River Plate,1,2
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 26 2014,Boca Juniors,Defensa y Justicia,2,0
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 26 2014,Lanús,San Lorenzo,1,0
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 26 2014,Estudiantes,Quilmes,1,0
Argentina,Torneo Campeonato 2014,Fecha 13,Oct 27 2014,Arsenal,Gimnasia,1,0
Argentina,Torneo Campeonato 2014,Fecha 14,Oct 31 2014,Banfield,Olimpo,3,0
Argentina,Torneo Campeonato 2014,Fecha 14,Nov 1 2014,Gimnasia,Racing,0,1
Argentina,Torneo Campeonato 2014,Fecha 14,Nov 1 2014,Godoy Cruz,Belgrano,1,3
Argentina,Torneo Campeonato 2014,Fecha 14,Nov 1 2014,Rosario Central,Atlético Rafaela,0,2
Argentina,Torneo Campeonato 2014,Fecha 14,Nov 1 2014,Quilmes,Vélez Sarsfield,2,1
Argentina,Torneo Campeonato 2014,Fecha 14,Nov 2 2014,San Lorenzo,Boca Juniors,2,0
Argentina,Torneo Campeonato 2014,Fecha 14,Nov 12 2014,River Plate,Estudiantes,0,1
Argentina,Torneo Campeonato 2014,Fecha 14,Nov 12 2014,Tigre,Lanús,3,0
Argentina,Torneo Campeonato 2014,Fecha 14,Nov 13 2014,Arsenal,Independiente,1,1
Argentina,Torneo Campeonato 2014,Fecha 14,Nov 20 2014,Defensa y Justicia,Newell's Old Boys,1,0
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 7 2014,Lanús,Arsenal,3,2
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 8 2014,Atlético Rafaela,Godoy Cruz,3,4
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 8 2014,Belgrano,Defensa y Justicia,3,0
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 8 2014,Independiente,Gimnasia,0,1
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 8 2014,Olimpo,Quilmes,2,1
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 9 2014,Vélez Sarsfield,River Plate,1,1
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 9 2014,Boca Juniors,Tigre,2,0
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 9 2014,Estudiantes,Rosario Central,1,0
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 9 2014,Racing,Banfield,1,0
Argentina,Torneo Campeonato 2014,Fecha 15,Nov 10 2014,Newell's Old Boys,San Lorenzo,3,1
Argentina,Torneo Campeonato 2014,Fecha 16,Nov 14 2014,Rosario Central,Vélez Sarsfield,0,0
Argentina,Torneo Campeonato 2014,Fecha 16,Nov 14 2014,Defensa y Justicia,Atlético Rafaela,2,1
Argentina,Torneo Campeonato 2014,Fecha 16,Nov 15 2014,Gimnasia,Banfield,1,1
